datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2022-03-02,1063797.8,1273542.3,797613.91,797613.91,3942.5951041666667,3942.5951041666667
2022-03-03,990296.0,1187674.7,743341.3099999999,743341.3099999999,3759.7136458333334,3759.7136458333334
2022-03-04,1066902.9,1084062.0,715771.6900000001,715771.6900000001,4237.8859375,4237.8859375
2022-03-05,1147408.1,1015684.5,741695.97,741695.97,4898.757291666667,4898.757291666667
2022-03-06,1093213.9,1089032.7,772868.79,772868.79,4164.9061458333335,4164.9061458333335
2022-03-07,1355306.2,1005436.8,794784.54,794784.54,5757.3625,5757.3625
2022-03-08,1346279.0,1106356.5,889264.43,889264.43,6180.875520833334,6180.875520833334
2022-03-09,1305891.8,1064097.1,889327.82,889327.82,6618.856979166667,6618.856979166667
2022-03-10,1453820.0,1129679.9,980194.38,980194.38,7112.9165625,7112.9165625
2022-03-11,1378844.3,1177047.9,977571.77,977571.77,6525.701458333333,6525.701458333333
2022-03-12,1443094.3,1052221.0,905590.5,905590.5,7837.989895833333,7837.989895833333
2022-03-13,1168552.9,1117535.0,805662.33,805662.33,4972.7353125,4972.7353125
2022-03-14,1350339.1,979037.9,825974.59,825974.59,7998.552604166667,7998.552604166667
2022-03-15,1261962.2,1023011.0,848007.09,848007.09,6420.861250000001,6420.861250000001
2022-03-16,1259650.5,915823.6,773791.09,773791.09,7163.654895833333,7163.654895833333
2022-03-17,1327747.8,817864.0,679050.8,679050.8,8580.563229166666,8580.563229166666
2022-03-18,1096907.4,941411.4,653000.26,653000.26,6769.006770833334,6769.006770833334
2022-03-19,1247002.5,893590.7,756267.14,756267.14,8424.445520833333,8424.445520833333
2022-03-20,950922.0,912654.2,592513.36,592513.36,5202.0534375,5202.0534375
2022-03-21,1125780.8,840891.5,673291.87,673291.87,7316.434166666667,7316.434166666667
2022-03-22,1409681.8,812956.1,719858.72,719665.52,8775.392083333334,8775.392083333334
2022-03-23,1647325.1,775922.9,744692.37,744692.37,11228.138229166667,11228.138229166667
2022-03-24,1699294.6,647273.6,625854.26,625854.26,15271.671458333332,15271.671458333332
2022-03-25,1728221.1,626280.2,616723.06,616723.06,18673.715416666666,18673.715416666666
2022-03-26,1446534.9,686361.5,665480.33,665480.33,17328.66052083333,17328.66052083333
2022-03-27,1140442.2,854925.0,687676.73,687676.73,10990.829375000001,10990.829375000001
2022-03-28,1183296.2,771893.3,639513.39,639513.39,12013.694479166666,12013.694479166666
2022-03-29,1203096.9,773071.5,671721.51,671721.51,10169.7503125,10169.7503125
2022-03-30,1399448.1,796238.1,738185.12,738185.12,10672.086458333333,10672.086458333333
2022-03-31,1451774.2,716111.5,683735.9,683735.9,12382.803333333331,12382.803333333331
2022-04-01,1454253.6,818732.0,776315.05,776315.05,13764.016354166668,13764.016354166668
2022-04-02,1187191.1,1053745.6,776185.78,776185.78,7410.411145833333,7410.411145833333
2022-04-03,917840.6,1153871.2,627126.14,627126.14,4497.294895833334,4497.294895833334
2022-04-04,1115934.6,943049.2,662767.11,662767.11,6414.629791666666,6414.629791666666
2022-04-05,1018133.7,1040536.7,651568.17,651568.17,4974.634791666666,4974.634791666666
2022-04-06,1369166.3,829928.3,687648.87,687648.87,7258.167395833333,7258.167395833333
2022-04-07,1500884.6,930967.0,787229.53,787229.53,8482.861875,8482.861875
2022-04-08,1597648.1,814735.3,737072.91,739218.15,10101.732291666667,10101.732291666667
2022-04-09,1502868.0,781449.0,708243.84,708243.84,10126.729166666666,10126.729166666666
2022-04-10,1333220.3,954685.6,750915.34,746419.13,8055.553958333334,8055.553958333334
2022-04-11,1644811.7,726296.6,696705.58,696705.58,11041.953333333333,11041.953333333333
2022-04-12,1670541.8,710185.7,671721.71,671721.71,10953.006041666667,10953.006041666667
2022-04-13,1831724.4,646167.8,618245.87,617845.87,10897.014687500001,10897.014687500001
2022-04-14,1601086.1,742917.4,634333.86,634333.86,9347.0309375,9347.0309375
2022-04-15,1472413.6,789643.3,658628.83,658628.83,9744.77,9744.77
2022-04-16,1405232.4,697214.8,588153.81,588153.81,10178.651145833333,10178.651145833333
2022-04-17,944875.5,858015.1,553896.41,553896.41,6954.6795833333335,6954.6795833333335
2022-04-18,1339940.1,628059.9,577431.84,577431.84,10601.4565625,10601.4565625
2022-04-19,1395454.6,648528.9,578000.62,578000.62,10489.357291666667,10489.357291666667
2022-04-20,1656531.0,561759.9,524069.87,515550.17,11444.129270833333,11444.129270833333
2022-04-21,1804372.3,486532.9,469148.4,469148.4,11841.808749999998,11841.808749999998
2022-04-22,2154593.7,407595.0,396745.0,396745.0,12000.0,12000.0
2022-04-23,2802906.9,356764.8,356764.8,356764.8,12000.0,12000.0
2022-04-24,1770902.6,450094.7,424145.17,424145.17,11343.756875,11343.756875
2022-04-25,2152679.3,337248.2,337248.2,337248.2,12000.0,12000.0
2022-04-26,1916066.5,305389.3,305389.3,305389.3,12000.0,12000.0
2022-04-27,1924246.8,321756.2,321756.2,321756.2,12000.0,12000.0
2022-04-28,2643464.6,217399.2,217399.2,217399.2,12000.0,12000.0
2022-04-29,3048440.2,189670.1,189670.1,189670.1,12000.0,12000.0
2022-04-30,2853231.9,181324.4,181324.4,181324.4,12000.0,12000.0
2022-05-01,1649905.4,295009.1,293676.9,293676.9,11968.659583333334,11968.659583333334
2022-05-02,1346475.5,292592.6,292592.6,292592.6,12000.0,12000.0
2022-05-03,1111293.1,425205.5,386256.1,386256.1,11745.392395833333,11745.392395833333
2022-05-04,1591232.5,408959.0,389446.8,389446.8,11669.486041666665,11669.486041666665
2022-05-05,1367338.3,405418.3,373338.31,373338.32,11304.129791666666,11304.129791666666
2022-05-06,989160.1,431025.0,365383.14,365383.14,10380.0978125,10380.0978125
2022-05-07,932304.5,537901.8,403935.91,403935.91,9620.949895833333,9620.949895833333
2022-05-08,541573.5,571613.1,300580.66,300580.66,6844.691666666667,6844.691666666667
2022-05-09,681717.4,547995.5,376319.11,376319.11,8088.636770833334,8088.636770833334
2022-05-10,621876.8,689641.7,393098.44,393098.44,5484.383020833334,5484.383020833334
2022-05-11,742638.9,773609.8,427405.39,427405.4,5876.708541666667,5876.708541666667
2022-05-12,757016.6,817924.7,459639.52999999997,459639.54,5887.099479166667,5887.099479166667
2022-05-13,751533.2,860082.7,496036.01,496035.99,4840.2321875,4840.2321875
2022-05-14,654647.9,889249.9,447840.35,447840.35,4358.8759375,4358.8759375
2022-05-15,536293.7,1071246.4,381447.08,381447.09,3345.697291666667,3345.697291666667
2022-05-16,643222.7,814147.7,374828.72,374828.71,4677.989270833333,4677.989270833333
2022-05-17,746213.4,791835.9,420000.32,420000.33,5133.344479166667,5133.344479166667
2022-05-18,827096.3,666823.7,436356.39,436356.42,5905.629479166667,5905.629479166667
2022-05-19,949189.6,747676.5,548357.91,548357.89,6515.069791666666,6515.069791666666
2022-05-20,921799.2,705458.6,513280.97,513281.0,6943.463229166667,6943.463229166667
2022-05-21,775377.0,779395.8,482911.33,482911.34,6488.294166666667,6488.294166666667
2022-05-22,415774.2,1005831.2,280468.0,280468.0,2887.3309375000003,2887.3309375000003
2022-05-23,499106.1,1076505.6,316705.09,316705.11,3470.7596875,3470.7596875
2022-05-24,556674.3,1036085.6,351703.86,351703.85,3541.347395833333,3541.347395833333
2022-05-25,903087.2,815832.0,446015.1,446015.07,4928.537604166667,4928.537604166667
2022-05-26,976738.4,750642.1,561164.72,561164.71,6613.753958333334,6613.753958333334
2022-05-27,843470.7,738034.8,500184.94,500184.88,7024.4452083333335,7024.4452083333335
2022-05-28,646231.9,804878.8,394628.2,394628.17,5222.361041666666,5222.361041666666
2022-05-29,568200.5,948892.3,388514.28,388514.3,4335.5903124999995,4335.5903124999995
2022-05-30,827045.6,738746.4,459688.46,459688.46,6449.592708333334,6449.592708333334
2022-05-31,760461.4,782451.7,428198.97,428198.97,5916.405416666667,5916.405416666667
2022-06-01,782650.7,787507.5,502743.26,502743.27,6567.184791666667,6567.184791666667
2022-06-02,890038.0,833863.0,589103.28,589103.29,7206.026875,7206.026875
2022-06-03,844377.5,828455.2,559359.19,559359.19,6735.32125,6735.32125
2022-06-04,945856.9,779870.1,576162.24,576162.25,7650.32,7650.32
2022-06-05,885268.1,824087.5,561079.8099999999,561079.8099999999,7040.695520833334,7040.695520833334
2022-06-06,1084831.1,852619.8,665520.72,665501.52,8069.686041666667,8069.686041666667
2022-06-07,828194.2,982066.9,591336.38,591336.38,6095.8592708333335,6095.8592708333335
2022-06-08,880948.0,959475.8,584451.41,584451.41,6395.891666666666,6395.891666666666
2022-06-09,923580.8,930401.2,597013.05,597013.05,6878.194270833334,6878.194270833334
2022-06-10,910238.9,915232.1,607153.61,607153.61,7029.994791666667,7029.994791666667
2022-06-11,940785.3,815151.8,574204.84,574204.84,7769.239895833333,7769.239895833333
2022-06-12,772911.6,1000913.3,546828.78,546828.78,5848.783645833333,5848.783645833333
2022-06-13,1009930.3,768958.3,561094.82,561090.92,8354.530208333334,8354.530208333334
2022-06-14,1145205.0,656081.6,528079.19,528079.19,9345.750625,9345.750625
2022-06-15,1226816.7,652654.8,563458.99,563458.99,10143.078333333333,10143.078333333333
2022-06-16,977718.0,730794.4,537400.45,537400.45,8604.311041666666,8604.311041666666
2022-06-17,719553.9,835700.1,480755.91,480755.91,6570.057291666667,6570.057291666667
2022-06-18,638204.8,983566.2,437213.48,437213.48,5075.00375,5075.00375
2022-06-19,774732.8,1075187.5,507999.71,507999.71,4257.885625,4257.885625
2022-06-20,726948.4,1101975.8,501686.58,501686.58,4414.596979166667,4414.596979166667
2022-06-21,722088.7,1343052.0,548482.7,548482.7,3543.9579166666667,3543.9579166666667
2022-06-22,856573.6,1169206.3,588644.51,588644.51,4259.717708333334,4259.717708333334
2022-06-23,929171.4,1068484.5,597944.56,597944.56,5217.327395833333,5217.327395833333
2022-06-24,975659.9,777454.8,487104.07,487104.07,7085.60125,7085.60125
2022-06-25,882695.7,916952.4,494133.35,494133.35,5509.087291666667,5509.087291666667
2022-06-26,827055.3,973808.9,464889.05,464889.05,5030.855208333333,5030.855208333333
2022-06-27,885612.4,944382.0,541313.81,541313.81,6126.618645833333,6126.618645833333
2022-06-28,882597.8,859932.6,576131.11,576131.11,6657.803958333334,6657.803958333334
2022-06-29,920225.8,823018.8,563603.59,563603.59,7507.087083333333,7507.087083333333
2022-06-30,553840.2,1150660.9,405104.57,405104.57,3788.8977083333334,3788.8977083333334
2022-07-01,666288.0,1125803.5,423279.77,423279.77,4036.0425,4036.0425
2022-07-02,762647.4,1022285.5,459569.08,459569.08,4424.924375,4424.924375
2022-07-03,797678.2,1086811.6,496681.49,488883.34,3892.1980208333334,3892.1980208333334
2022-07-04,767978.8,901730.0,456555.46,456555.46,4470.752395833333,4470.752395833333
2022-07-05,765915.7,861400.5,434672.51,434672.51,4793.5216666666665,4793.5216666666665
2022-07-06,898445.0,761963.9,474280.45,474280.45,6589.283437499999,6589.283437499999
2022-07-07,752681.5,723005.9,383462.11,376700.24,6408.9608333333335,6408.9608333333335
2022-07-08,884881.5,682863.2,416228.05,416228.05,7219.874791666666,7219.874791666666
2022-07-09,757291.3,767399.2,428607.93,425359.44,6105.1315625,6105.1315625
2022-07-10,447649.2,1018962.9,337675.54,337675.54,3078.4192708333335,3078.4192708333335
2022-07-11,584204.9,847567.3,343304.25,343304.25,4970.875208333334,4970.875208333334
2022-07-12,623954.5,827281.9,389543.55,389543.55,5498.482291666667,5498.482291666667
2022-07-13,528826.0,962198.3,373522.38,373522.38,3926.619166666667,3926.619166666667
2022-07-14,657997.7,952744.9,440847.16,440847.16,4953.395625,4953.395625
2022-07-15,684968.4,915677.6,445843.98,445843.98,5406.862291666667,5406.862291666667
2022-07-16,662568.3,834032.0,437488.72,437488.72,5734.192083333332,5734.192083333332
2022-07-17,596472.4,874386.5,389504.83,389504.83,4261.718020833333,4261.718020833333
2022-07-18,701438.5,762721.2,432105.46,432105.46,5867.297708333333,5867.297708333333
2022-07-19,756581.1,752754.2,491872.8,491872.8,6365.779791666667,6365.779791666667
2022-07-20,714940.5,912547.2,513697.68,513697.68,5809.113854166667,5809.113854166667
2022-07-21,884501.3,908360.0,577960.52,577960.52,6224.8425,6224.8425
2022-07-22,808845.0,831853.1,466988.72,466988.72,5763.283854166667,5763.283854166667
2022-07-23,670658.1,749276.1,430020.62,430020.62,5584.488333333334,5584.488333333334
2022-07-24,577282.8,943570.6,367109.73,367109.73,4145.053124999999,4145.053124999999
2022-07-25,600551.7,747938.4,367621.59,367621.59,4842.424270833333,4842.424270833333
2022-07-26,800063.0,743013.6,460097.58,460097.58,6094.908854166667,6094.908854166667
2022-07-27,774848.3,791152.5,484009.46,484009.46,6007.674791666667,6007.674791666667
2022-07-28,1005998.3,900909.4,639457.85,639457.85,6382.871145833334,6382.871145833334
2022-07-29,995549.6,796762.5,582487.09,582487.09,6813.247083333333,6813.247083333333
2022-07-30,1121777.8,766211.0,617170.74,617170.74,7487.885625,7487.885625
2022-07-31,742367.7,1005720.1,522744.6,522744.6,4548.001145833333,4548.001145833333
2022-08-01,759466.0,969794.2,544210.26,544210.26,5236.595104166667,5236.595104166667
2022-08-02,713692.0,875665.9,489751.39,489751.39,5758.485833333333,5758.485833333333
2022-08-03,893226.7,899081.5,517745.65,517745.64,5948.9815625,5948.9815625
2022-08-04,895932.1,715609.7,511089.0,511089.0,7202.767604166666,7202.767604166666
2022-08-05,776075.0,770315.5,472149.03,472149.03,6725.353749999999,6725.353749999999
2022-08-06,772879.1,854973.3,480418.74,480418.74,5924.3325,5924.3325
2022-08-07,574646.9,1015478.3,383637.31,383637.31,3970.4527083333337,3970.4527083333337
2022-08-08,565818.5,866153.9,362926.49,362926.49,4409.939166666666,4409.939166666666
2022-08-09,508918.9,975562.9,355862.84,355862.84,3689.8342708333334,3689.8342708333334
2022-08-10,527525.4,1029902.1,382928.57,382928.57,3751.1983333333333,3751.1983333333333
2022-08-11,473353.1,1268654.7,350400.31,350400.31,3297.4469791666666,3297.4469791666666
2022-08-12,553261.7,1160206.2,411795.75,411795.75,3337.3331249999997,3337.3331249999997
2022-08-13,654785.6,1068508.6,407546.43,407546.43,3721.386875,3721.386875
2022-08-14,605916.4,1016817.1,407633.47,407633.47,3656.7664583333335,3656.7664583333335
2022-08-15,575741.1,1139811.2,423670.48,423670.48,3146.1907291666666,3146.1907291666666
2022-08-16,788069.1,932507.2,467265.35,467265.35,5386.183229166667,5386.183229166667
2022-08-17,779992.8,906716.8,459223.21,459223.21,5293.013333333333,5293.013333333333
2022-08-18,755155.2,964381.4,483027.46,483027.46,4888.549791666666,4888.549791666666
2022-08-19,584219.2,590246.7,269010.59,269010.59,4619.525000000001,4619.525000000001
2022-08-20,644457.1,724941.6,355548.51,355548.51,5629.261770833334,5629.261770833334
2022-08-21,489694.6,1030068.0,371053.8,371053.8,3397.6457291666666,3397.6457291666666
2022-08-22,676011.8,875465.7,371593.47,371593.47,4617.4003125,4617.4003125
2022-08-23,776078.9,1124530.8,483532.93,483532.93,4415.511041666667,4415.511041666667
2022-08-24,758911.4,1113553.0,488544.13,488544.13,4298.813125,4298.813125
2022-08-25,1025069.4,920561.8,552000.59,552000.59,5644.8923958333335,5644.8923958333335
2022-08-26,998267.1,793038.1,531753.83,531753.83,6632.196458333333,6632.196458333333
2022-08-27,994136.5,766785.2,533006.96,533006.96,7365.025833333333,7365.025833333333
2022-08-28,881779.2,874772.2,508478.34,508478.34,6048.3490625,6048.3490625
2022-08-29,998217.3,761402.7,519862.19,519862.19,7373.196354166666,7373.196354166666
2022-08-30,1074846.5,856028.2,589946.93,589946.93,7368.896354166667,7368.896354166667
2022-08-31,1086478.4,937756.2,629193.64,629193.64,7403.77,7403.77
2022-09-01,1226783.0,817179.9,631703.5599999999,631703.5599999999,8282.5534375,8282.5534375
2022-09-02,1201160.7,727879.5,601200.33,601200.33,9080.639791666666,9080.639791666666
2022-09-03,842951.6,777166.5,485907.84,485907.84,7710.1609375,7710.1609375
2022-09-04,751358.0,1008753.5,512824.62,512824.62,5289.274791666667,5289.274791666667
2022-09-05,917123.3,901036.8,530890.59,530890.59,6729.235104166666,6729.235104166666
2022-09-06,1023293.4,795872.7,525037.79,525037.79,7730.111354166666,7730.111354166666
2022-09-07,1156810.7,806447.3,600377.49,600377.49,8688.774374999999,8688.774374999999
2022-09-08,1127891.0,982294.9,679668.06,679668.06,7746.295625,7746.295625
2022-09-09,1164935.8,1082175.8,768944.05,768944.05,7421.238020833333,7421.238020833333
2022-09-10,1184919.2,1102747.1,762395.62,762395.62,7502.084062499999,7502.084062499999
2022-09-11,929832.5,1314679.0,685612.71,685612.71,5016.8029166666665,5016.8029166666665
2022-09-12,812768.6,1168379.9,580623.12,580623.12,4957.9103125,4957.9103125
2022-09-13,812365.9,1050484.2,539764.29,539764.29,5274.255833333334,5274.255833333334
2022-09-14,782905.8,1246448.7,566674.49,566674.49,4548.0759375,4548.0759375
2022-09-15,694704.2,1210477.1,504136.19,504136.19,3809.3182291666667,3809.3182291666667
2022-09-16,756156.5,1129056.7,516593.79,516593.79,3942.8369791666664,3942.8369791666664
2022-09-17,729096.4,1054393.4,478314.91,478314.91,3810.6730208333333,3810.6730208333333
2022-09-18,765020.5,1192454.0,507394.89,507394.89,3591.9894791666666,3591.9894791666666
2022-09-19,810944.3,918872.6,461974.16,461974.16,4616.292395833333,4616.292395833333
2022-09-20,1042260.7,803037.5,465431.38,465431.38,5822.184270833332,5822.184270833332
2022-09-21,845933.8,993725.8,493831.59,493831.59,4702.213958333333,4702.213958333333
2022-09-22,845467.7,1001470.8,487331.77,487331.77,4603.779270833334,4603.779270833334
2022-09-23,774696.0,1075686.0,429730.14,429730.14,4066.1697916666667,4066.1697916666667
2022-09-24,812425.8,1099316.4,501150.4,501150.4,4000.9847916666663,4000.9847916666663
2022-09-25,684070.4,1255799.9,459868.23,459868.23,3285.143020833333,3285.143020833333
2022-09-26,939252.3,984170.2,486165.04,486165.04,4856.95,4856.95
2022-09-27,1125272.5,696191.6,480325.56,480325.56,6569.27875,6569.27875
2022-09-28,882877.9,980192.6,479725.2,479725.2,4848.635625,4848.635625
2022-09-29,937110.7,1039467.8,504655.7,504655.7,5338.451979166667,5338.451979166667
2022-09-30,879752.4,987793.5,470322.75,470322.75,5095.178229166667,5095.178229166667
2022-10-01,750693.7,1165349.6,441023.65,441023.65,4683.703854166667,4683.703854166667
2022-10-02,755955.9,1431867.1,540763.37,540763.37,3737.5829166666667,3737.5829166666667
2022-10-03,765879.6,1370925.9,494605.17,494605.17,4197.773229166666,4197.773229166666
2022-10-04,834773.2,1153342.5,538428.11,538428.11,4108.439583333334,4108.439583333334
2022-10-05,778157.4,1272603.5,563712.66,563712.66,3406.1642708333334,3406.1642708333334
2022-10-06,893199.4,1387786.5,654058.39,654058.39,3681.529375,3681.529375
2022-10-07,936116.5,1340557.4,642116.4400000001,642116.4400000001,3989.9123958333334,3989.9123958333334
2022-10-08,741758.6,1325411.1,534463.48,534463.48,3529.146666666667,3529.146666666667
2022-10-09,755083.6,1470286.4,541894.0,541894.0,3294.113020833333,3294.113020833333
2022-10-10,828698.6,1280094.1,502438.37,502438.37,3924.285,3924.285
2022-10-11,780813.7,1401138.6,551030.11,551030.11,3630.3331249999997,3630.3331249999997
2022-10-12,861053.2,1483824.7,534465.45,534465.45,3611.1749999999997,3611.1749999999997
2022-10-13,850274.6,1307632.9,519937.42,519937.42,4132.991770833333,4132.991770833333
